date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,277.26981546333195,24.507996,176.16508809239124
2024-01-31,102.549740010655,25.393833,71.68737765202289
2024-02-29,177.50677753860236,26.460337,117.0882015787034
2024-03-31,166.6863479657838,27.167168,110.87867584489996
2024-04-30,203.9647437048442,27.55308,133.40007787421268
2024-05-31,182.56440272213504,27.81583,120.66497391630104
2024-06-30,186.71023194013196,27.979769,123.2180470467696
2024-07-31,174.4453871224029,28.082582,115.90026545367856
2024-08-31,184.9594111241624,28.148159,122.234910666807
2024-09-30,159.99548384976802,28.189548,107.2731100883032
2024-10-31,173.21629801839623,28.215755,115.21608137756606
2024-11-30,159.18467526262907,28.232363,106.80375006571953
2024-12-31,360.29313889876846,28.242874,227.4730329974642
2025-01-31,292.1559483557437,28.249533,186.59338228401506
2025-02-28,328.2842936924751,28.253746,208.272074628571
2025-03-31,298.60650242675115,28.25642,190.46646989171964
2025-04-30,368.1324774597152,28.25811,232.1827310665884
2025-05-31,329.00333110660904,28.259182,208.70567145449277
2025-06-30,338.27470927577133,28.259861,214.26877015317032
2025-07-31,314.83762378062465,28.26029,200.20669051745926
2025-08-31,337.85395569368626,28.260563,214.0165983841683
2025-09-30,296.0692096010927,28.260735,188.94581939316296
2025-10-31,328.56550510740163,28.260843,208.44364056596686
2025-11-30,298.59388203439175,28.260912,190.4606943787161
