date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,70.1370232846347,27.022583,52.89124736464068
2024-01-31,93.02699365811105,27.084713,66.65008138773771
2024-02-29,60.140265622569835,27.244938,46.982134341498444
2024-03-31,66.36342969189705,27.635956,50.87244013935698
2024-04-30,90.33684523475893,27.72215,65.29096765263515
2024-05-31,82.65325946569918,27.805525,60.71416618204402
2024-06-30,81.11551609146156,27.876446,59.819888153717265
2024-07-31,71.09114332427393,27.908455,53.818068524776756
2024-08-31,67.8305262654631,27.932707,51.87139906463675
2024-09-30,78.27684960306675,27.949163,58.145775327330774
2024-10-31,70.11294681536735,27.958717,53.25125502769697
2024-11-30,83.38068905977791,27.96527,61.21452107136479
2024-12-31,116.23509956031316,27.96951,80.92886395829483
2025-01-31,127.71560506306982,27.972174,87.81823251416024
2025-02-28,93.19202254185872,27.973928,67.10478490573047
2025-03-31,106.98766123904608,27.975061,75.38262111934317
2025-04-30,149.79602550819965,27.975784,101.0679295978275
2025-05-31,136.22379080969534,27.976257,92.92477760623957
2025-06-30,134.4584572388117,27.97656,91.86569858034755
2025-07-31,110.92776776921527,27.976757,77.74736405355796
2025-08-31,103.76675332881895,27.976883,73.45080498038463
2025-09-30,129.76688333119097,27.976965,89.05091636040892
2025-10-31,114.43264655757599,27.97702,79.85039623074921
2025-11-30,142.80849928816903,27.977055,96.87592122054546
