date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,-179.31622939175037,75.700455,-77.30955575028459
2024-01-31,542.1678175997699,72.93132,354.473219780443
2024-02-29,165.94518251747826,65.857544,125.91012708861196
2024-03-31,62.72796362692834,66.85016,64.37684279712869
2024-04-30,115.78198064614381,68.418655,96.83665054588941
2024-05-31,154.47310580623875,69.306595,120.40650256760556
2024-06-30,151.42349674082993,68.73405,118.3477179633212
2024-07-31,121.17087134435502,68.382,100.05532508322433
2024-08-31,228.48895943803285,68.369865,164.4413218298119
2024-09-30,145.692462786384,68.534706,114.82936088105892
2024-10-31,160.78445165272177,68.57665,123.90133314678442
2024-11-30,204.0108841887705,68.54478,149.8244420428033
2024-12-31,202.63814883899215,68.51249,148.98788617534353
2025-01-31,445.7531588441975,68.51498,294.85788590710445
2025-02-28,248.51639729364388,68.52586,176.52018345370098
2025-03-31,81.98601966810514,68.5297,76.60349229402715
2025-04-30,204.72663577473847,68.52684,150.24671754882746
2025-05-31,275.9481400024471,68.52464,192.97874079773288
2025-06-30,275.29654684531897,68.52475,192.58782877247458
2025-07-31,205.03780584545348,68.52562,150.43293131000644
2025-08-31,200.42083908622686,68.52587,147.66285234394803
2025-09-30,238.84623057972132,68.52567,170.71800713140212
2025-10-31,299.4043478507798,68.5255,207.05280882948642
2025-11-30,333.15157623900006,68.52551,227.3011515844645
