date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,2317.414187137368,52.620808,1411.496834960033
2024-01-31,1678.4528873249503,53.58174,1028.5044296911128
2024-02-29,2196.047190513119,53.47476,1339.018218330088
2024-03-31,2461.341701311498,53.420464,1498.1732058302339
2024-04-30,1836.194395940127,53.437366,1123.0915841583144
2024-05-31,2000.795699132622,53.427666,1221.8484865266923
2024-06-30,2074.5290533111083,53.4245,1266.0872325542919
2024-07-31,1913.761374512992,53.42276,1169.6259290931712
2024-08-31,1788.6385450379842,53.42114,1094.5515829096312
2024-09-30,2047.062932988908,53.420155,1249.6058227663673
2024-10-31,2067.6983752615442,53.419468,1261.9868134717458
2024-11-30,1924.4594653117006,53.418995,1176.0432767669763
2024-12-31,4081.208853395644,53.418674,2470.092781824984
2025-01-31,3875.2361924510615,53.418453,2346.5090975201974
2025-02-28,4100.729335361175,53.41831,2481.804924138458
2025-03-31,4546.641633491295,53.41821,2749.352264869557
2025-04-30,3615.804363719227,53.41814,2190.8498743960868
2025-05-31,3977.3468223052646,53.418095,2407.775332381572
2025-06-30,4121.3884023739565,53.418056,2494.2002651639978
2025-07-31,3798.8755231048376,53.41804,2300.692529973132
2025-08-31,3554.8084587829876,53.418026,2154.2522856579762
2025-09-30,4068.4291049819813,53.418015,2462.424669562675
2025-10-31,4081.3905594606404,53.418003,2470.2015365278244
2025-11-30,3792.4360469040666,53.418,2296.8288289938805
