date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,204.21260077813756,74.07518,152.15763210689718
2024-01-31,219.40479872963272,70.50021,159.84296583140755
2024-02-29,233.04018765826848,67.94811,167.00335759007828
2024-03-31,213.77813209976637,66.6223,154.91579931906392
2024-04-30,227.45339874535404,66.33534,163.0061769730425
2024-05-31,224.08628847534595,66.43721,161.02665749988043
2024-06-30,177.39679046744004,66.579666,133.06994073554216
2024-07-31,206.92047958364108,66.64032,150.80841567987216
2024-08-31,186.08867935268313,66.64598,138.31159956412452
2024-09-30,239.7745499778444,66.6342,170.51841078809824
2024-10-31,265.55428549384,66.62579,185.98288944205595
2024-11-30,232.6380996523281,66.6232,166.23214033949256
2024-12-31,384.568906048072,66.62366,257.39080728240765
2025-01-31,382.1769038450533,66.62454,255.95595882009349
2025-02-28,391.7097807827188,66.62499,261.67586618081293
2025-03-31,357.70701896225313,66.62506,241.27423579141438
2025-04-30,389.9916404018569,66.625,260.6449838596444
2025-05-31,382.78638016938777,66.62494,256.3218048319793
2025-06-30,312.6305080240387,66.624916,214.22827200802672
2025-07-31,358.8710230184524,66.62492,241.97258291202357
2025-08-31,320.4879023760842,66.62492,218.94271052660267
2025-09-30,402.0604536132059,66.62493,267.88624508357293
2025-10-31,440.78975584834495,66.62493,291.1238264246564
2025-11-30,368.77326143422283,66.62492,247.91392596148583
