date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,81.25383563164257,19.611345,56.59683959080805
2024-01-31,165.06175463421954,20.182121,107.10990110053905
2024-02-29,61.178431299338044,20.542982,44.92425142944413
2024-03-31,80.47858540166192,20.912989,56.652346515350175
2024-04-30,78.14333429985749,21.110235,55.330095237812436
2024-05-31,77.89247633241102,21.250763,55.235790975227864
2024-06-30,68.09720975114138,21.356258,49.40082920761842
2024-07-31,89.003165758968,21.423384,61.971253512692805
2024-08-31,72.62006246566241,21.470705,52.16032006454149
2024-09-30,59.62820820097937,21.50246,44.37790949395188
2024-10-31,92.5957312935737,21.5236,64.16687862599774
2024-11-30,44.68077410922919,21.53804,35.4236807207255
2024-12-31,126.20191647827747,21.547749,84.34024950397087
2025-01-31,162.34686902208261,21.554287,106.02983600522954
2025-02-28,102.63744112450144,21.558712,70.20594928621209
2025-03-31,136.56821528112454,21.561695,90.56560778043008
2025-04-30,135.7846154178318,21.56371,90.09625276357748
2025-05-31,125.77218366930035,21.565067,84.08933730881897
2025-06-30,112.43573277115127,21.565987,76.08783488821565
2025-07-31,160.10510038965595,21.566605,104.68970246096642
2025-08-31,125.96424388983107,21.567022,84.20535545407687
2025-09-30,103.38319121852726,21.567305,70.65683638486391
2025-10-31,166.9638755576329,21.567495,108.8053232822726
2025-11-30,71.27627896482906,21.567623,51.39281682500339
