date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,67.93069276250621,113.29444,86.07619138382208
2024-01-31,312.03352823764976,113.073296,232.4494374687129
2024-02-29,185.95337731040848,111.01115,155.9764872932275
2024-03-31,223.8988545587681,108.47597,177.72970122403038
2024-04-30,144.0178653471523,106.7222,129.09960012870152
2024-05-31,263.1778943083155,105.20421,199.98842069753812
2024-06-30,165.51469201562068,103.91811,140.87606069277086
2024-07-31,195.92801048574975,102.84811,158.6960503710397
2024-08-31,138.94080679014127,101.95113,124.14493680235624
2024-09-30,266.61064142969815,101.20031,200.446510285065
2024-10-31,261.64640452752224,100.572365,197.21678940230436
2024-11-30,328.66935079648806,100.04726,237.220512302844
2024-12-31,347.0532911047489,99.608345,248.07531267554464
2025-01-31,437.52460004061976,99.24154,302.2113771508367
2025-02-28,348.121283879998,98.93506,248.44679452843823
2025-03-31,430.4734985050867,98.679,297.75569868190945
2025-04-30,265.5449626421438,98.46513,198.71303257796205
2025-05-31,507.5438577113887,98.28651,343.84091652502656
2025-06-30,312.1325216511275,98.13734,226.5344492089382
2025-07-31,372.0139304895278,98.01276,262.41346312159754
2025-08-31,259.83318415650024,97.90874,195.06340460400756
2025-09-30,511.7002963890012,97.82189,346.1489353102074
2025-10-31,416.6781820842018,97.749374,289.1066597693199
2025-11-30,520.9316971079818,97.68883,351.63454927064845
