date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,250.1108082146492,41.654686,166.72835969990768
2024-01-31,-125.99912666130517,40.750443,-59.2992993762997
2024-02-29,54.391796647837914,40.822083,48.96391061504552
2024-03-31,59.67755564588436,41.08135,52.23907237373667
2024-04-30,84.76769066135085,41.102222,67.30150375533103
2024-05-31,32.08401618021688,41.06574,35.67670594226098
2024-06-30,95.56962161643949,41.04973,73.76166432728556
2024-07-31,13.996692588205722,41.054493,24.819812351629487
2024-08-31,73.06859556416424,41.058216,60.26444377648682
2024-09-30,6.48961504292231,41.058327,20.317099332760222
2024-10-31,76.23274363279602,41.057556,62.16266940355456
2024-11-30,33.73995688450693,41.057384,36.66692869003033
2024-12-31,138.85670524020438,41.057484,99.73701775777009
2025-01-31,-14.340240939971338,41.057545,7.818872937848253
2025-02-28,80.79345137009123,41.057537,64.89908641653716
2025-03-31,36.74711716248042,41.057526,38.471280169924775
2025-04-30,137.66557167763503,41.057526,99.02235287901753
2025-05-31,16.981456218514445,41.057526,26.611883603545188
2025-06-30,133.89043273660775,41.057526,96.75726951440117
2025-07-31,-10.067593570465789,41.057526,10.38245373015705
2025-08-31,111.12945967071013,41.057526,83.1006856748626
2025-09-30,-16.903088330524653,41.057526,6.2811568741217325
2025-10-31,112.72315673479204,41.057526,84.05690391331174
2025-11-30,23.687146582062244,41.057526,30.63529782167387
