date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,88.43989857512587,21.365053,61.60996060656233
2024-01-31,320.29065093826443,22.102877,201.01554180044644
2024-02-29,176.86294125249228,22.69445,115.19554547506714
2024-03-31,204.11404301688222,22.989075,131.6640558836767
2024-04-30,222.7348950302401,23.100752,142.8812381503462
2024-05-31,215.72495761489077,23.150143,138.69503201827527
2024-06-30,199.40430961253244,23.170609,128.9108295571923
2024-07-31,225.54349797927023,23.179226,144.59778915621447
2024-08-31,198.3892155165021,23.182852,128.30667021718887
2024-09-30,198.05754713282346,23.184372,128.10827763119553
2024-10-31,185.38617012623564,23.185013,120.50570701195964
2024-11-30,208.74428849655993,23.185282,134.52068579935195
2024-12-31,325.23097298230687,23.185394,204.412741313493
2025-01-31,423.406162417704,23.18544,263.3178740482176
2025-02-28,334.7120790969366,23.185461,210.10143168515168
2025-03-31,384.02329992859484,23.18547,239.6881679988439
2025-04-30,419.9998369714597,23.185472,261.2740911782371
2025-05-31,384.0609015730148,23.185474,239.7107308928445
2025-06-30,364.17839081260473,23.185474,227.78122443659848
2025-07-31,425.25949267599185,23.185478,264.4298874619794
2025-08-31,373.5624964092407,23.185476,233.41168874825436
2025-09-30,378.98096577757025,23.185476,236.66277036925212
2025-10-31,352.88216341984105,23.185478,221.0034899082889
2025-11-30,401.4818694620222,23.185478,250.16331353359757
