date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,37.27079430846158,17.61742,29.409444568322797
2024-01-31,13.175205959162525,17.494614,14.902969225216754
2024-02-29,39.00687625019998,18.290428,30.720296919400994
2024-03-31,36.03950423699205,17.54138,28.640254513630776
2024-04-30,38.649050471722646,17.58589,30.223786400282123
2024-05-31,38.059235249457544,17.66626,29.902045151291958
2024-06-30,35.49988354538062,17.512959,28.305113823975198
2024-07-31,39.5841129446033,17.524174,30.76013754749318
2024-08-31,36.05171601407641,17.52573,28.641321661668503
2024-09-30,42.192881549577116,17.494198,32.3134081632973
2024-10-31,31.12328670589861,17.495363,25.672117603830912
2024-11-30,44.15356961769562,17.492435,33.48911623884857
2024-12-31,53.4517388733683,17.4857,39.06532366230833
2025-01-31,46.25471405462747,17.485344,34.74696619675353
2025-02-28,59.09958711775829,17.483997,42.453351208643255
2025-03-31,58.11721935440316,17.482464,41.86331733804473
2025-04-30,60.248946195692554,17.48218,43.14223947873755
2025-05-31,57.058707401943174,17.481718,41.2279116665077
2025-06-30,53.040749543071485,17.48134,38.816985793805536
2025-07-31,63.16002069129932,17.481215,44.888498414840626
2025-08-31,52.103396030954734,17.481071,38.25446639817489
2025-09-30,65.40157109532959,17.48097,46.23333090564135
2025-10-31,48.26357817723487,17.480927,35.95051751180967
2025-11-30,67.33073230206243,17.480883,47.390792343731356
