date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,203.48427949114733,36.549683,136.7104407415634
2024-01-31,-114.8599968015185,36.79534,-54.197861293496544
2024-02-29,159.3764672047164,36.83627,110.36038788355981
2024-03-31,106.52568964320429,36.87464,78.6652707347751
2024-04-30,114.9596500285488,36.891373,83.73233889866003
2024-05-31,43.55999301624547,36.900776,40.89630598278195
2024-06-30,143.6222674751009,36.90556,100.93558468244824
2024-07-31,58.76046264832534,36.90809,50.019513634832606
2024-08-31,97.51896061549391,36.9094,73.27513693600777
2024-09-30,79.44269081025834,36.91009,62.429651618418184
2024-10-31,130.50150178830037,36.910454,93.0650831637395
2024-11-30,58.36034167997042,36.91064,49.78046148533821
2024-12-31,190.46810511796676,36.91074,129.04515960245732
2025-01-31,69.88139483904642,36.910793,56.69315441594006
2025-02-28,266.0962385166298,36.91082,174.42207111290756
2025-03-31,149.90856130414772,36.91083,104.7094695537899
2025-04-30,186.45478764303908,36.91084,126.63720821814766
2025-05-31,50.30117861552992,36.910843,44.94504470899081
2025-06-30,260.248161807318,36.910843,170.91323462406365
2025-07-31,86.9604267179486,36.910847,66.94059452411632
2025-08-31,166.18985081911538,36.910847,114.47824898481639
2025-09-30,124.20631615799388,36.910847,89.28812818814349
2025-10-31,226.71207800854498,36.910847,150.79158529847416
2025-11-30,79.50611674934618,36.910847,62.46800854295487
