date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,63.48121111602657,24.307598,47.81176629669114
2024-01-31,-23.947887830543173,20.310835,-6.244398362998755
2024-02-29,24.69641178719163,20.854845,23.159785091113804
2024-03-31,26.38078882113937,23.385391,25.182629786824243
2024-04-30,48.69788184521135,24.48261,39.0117731973978
2024-05-31,41.244261348655016,24.140442,34.402733376270646
2024-06-30,17.80967910714306,23.401388,20.046363113089548
2024-07-31,12.554324421212428,23.121544,16.781212778642985
2024-08-31,22.987044806311804,23.250809,23.092550370115205
2024-09-30,12.10327834513739,23.460678,16.646238628786534
2024-10-31,66.87693122376774,23.530859,49.53850271314248
2024-11-30,34.74883919805067,23.484034,30.242917334138017
2024-12-31,49.80253737784441,23.42423,39.251215229135845
2025-01-31,12.88423032887394,23.407682,17.093611546323388
2025-02-28,24.589466736737645,23.423264,24.122985652699324
2025-03-31,29.10248459123467,23.44014,26.837546472209063
2025-04-30,64.56828425574055,23.443813,48.11849588303417
2025-05-31,58.180161655009556,23.438787,44.283611977136594
2025-06-30,14.234874084187112,23.434074,17.91455402051959
2025-07-31,7.116793740751042,23.433336,13.64341112909418
2025-08-31,27.083327106471973,23.434921,25.623965341947148
2025-09-30,5.647940212507272,23.436224,12.763253911745085
2025-10-31,96.87926405775858,23.436344,67.50209590261169
2025-11-30,33.21421252129653,23.435852,29.302868523825282
