date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,512.3258718177626,25.867168,317.7423906519979
2024-01-31,806.776555456913,25.42413,494.2355852593162
2024-02-29,382.81500467342977,25.202623,239.77005272318627
2024-03-31,397.7467399143997,25.177961,248.71922906063932
2024-04-30,483.1056726324314,25.171139,299.93185927556476
2024-05-31,336.2297338754831,25.169662,211.80570569699395
2024-06-30,494.99598821976826,25.169384,307.06534672367
2024-07-31,406.6465892066546,25.16932,254.0556815665953
2024-08-31,406.6701840853656,25.169308,254.06983372545028
2024-09-30,380.4984958183251,25.169308,238.36682076522604
2024-10-31,509.0192976368817,25.169304,315.4792999490113
2024-11-30,418.42503772398743,25.169304,261.1227440012748
2024-12-31,896.9305664230739,25.169304,548.2260612207266
2025-01-31,1023.124858392404,25.169302,623.9426364023248
2025-02-28,725.8532539715338,25.169302,445.5796737498026
2025-03-31,775.797556898669,25.169302,475.5462555060837
2025-04-30,950.0152635171041,25.169302,580.0768794771448
2025-05-31,663.8596683031722,25.169302,408.3835223487856
2025-06-30,985.2485824467581,25.169302,601.2168708349371
2025-07-31,791.2661095146276,25.169302,484.82738707565886
2025-08-31,782.375728869879,25.169302,479.49315868880973
2025-09-30,741.3535509934563,25.169302,454.87985196295614
2025-10-31,992.1612040856783,25.169302,605.3644438182893
2025-11-30,764.4026662704598,25.169302,468.7093211291582
