date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,-160.23313360614236,12.536907,-91.12511728526745
2024-01-31,293.4093926196433,12.61506,181.0916594174586
2024-02-29,97.64722079925708,12.710624,63.67258197601421
2024-03-31,171.43783026897512,12.518384,107.87005194403888
2024-04-30,128.44307132965253,12.501032,82.06625573877052
2024-05-31,129.35457300384093,12.497936,82.6119183971837
2024-06-30,98.71109392203063,12.5149,64.23261634085875
2024-07-31,157.07620986204878,12.517168,99.2525933259817
2024-08-31,85.04083871013522,12.517012,56.03130816916585
2024-09-30,125.16242971821259,12.515475,80.10364813091535
2024-10-31,147.61265058999396,12.515223,93.57367956450663
2024-11-30,146.66159051962677,12.515273,93.00306354944696
2024-12-31,123.60864435683422,12.515415,79.17135259539326
2025-01-31,304.7992631815249,12.51544,187.88573390378798
2025-02-28,186.9583479499456,12.515434,117.1811823806546
2025-03-31,309.3652801408821,12.51542,190.6253359731706
2025-04-30,238.62041431419868,12.515417,148.17841552348625
2025-05-31,247.45834576366653,12.515418,153.4811748700041
2025-06-30,190.74263475642798,12.515419,119.45174874249814
2025-07-31,307.98010516766647,12.515419,189.79423098924124
2025-08-31,164.78676858731723,12.515419,103.87822904103169
2025-09-30,240.0342903264192,12.515419,149.02674208449287
2025-10-31,283.46226972414104,12.515419,175.08352972312596
2025-11-30,282.3636276152511,12.515419,174.42434445779202
