date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,377.2412174698464,49.99545,246.3429108713121
2024-01-31,191.82648839105468,47.404587,134.05772889583886
2024-02-29,178.55719151484982,46.0982,125.57359637253293
2024-03-31,162.8796127974924,45.888702,116.08324977993587
2024-04-30,160.64022276940008,45.970566,114.7723611244086
2024-05-31,131.31532455089538,46.048817,97.20872178437024
2024-06-30,180.42327201788714,46.06807,126.68119213834458
2024-07-31,100.30172000237893,46.065506,78.6072347754752
2024-08-31,156.94886104829084,46.06099,112.59371314386708
2024-09-30,146.9414391964623,46.05949,106.58865921795062
2024-10-31,198.20169068566634,46.059483,137.3448082041244
2024-11-30,123.57515036801229,46.059727,92.56898128831226
2024-12-31,372.63897733628755,46.059834,242.00731943094732
2025-01-31,288.7013051555186,46.05984,191.64471993718323
2025-02-28,273.2749012880172,46.059834,182.3888738019851
2025-03-31,265.8332989482313,46.059826,177.92391049076494
2025-04-30,269.52319218320565,46.059822,180.13784452440092
2025-05-31,224.59642593363145,46.059826,153.18178668200503
2025-06-30,320.2391051530647,46.059826,210.56739421366498
2025-07-31,164.59956285890368,46.059826,117.18366883716838
2025-08-31,280.3161821657354,46.059826,186.61364042126743
2025-09-30,249.8563691572657,46.059826,168.33775261618558
2025-10-31,321.8702246631693,46.059826,211.54606591972777
2025-11-30,180.49344704808658,46.059826,126.71999935067812
