date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,-285.64705367011874,121.958405,-122.60486885978608
2024-01-31,398.09237550535585,116.61019,285.4995026042389
2024-02-29,-31.72242303014461,111.66335,25.63188660549722
2024-03-31,103.70549644310694,109.675446,106.09347608852042
2024-04-30,3.484629227207634,109.03671,45.70546259491833
2024-05-31,-18.77953873848365,108.72121,32.22076018586489
2024-06-30,-36.98892018360824,108.59726,21.245551698428805
2024-07-31,90.44558497461385,108.54854,97.68676550503199
2024-08-31,36.4660294977086,108.52772,65.29070473475797
2024-09-30,3.145453848396336,108.51933,45.29500622627413
2024-10-31,104.27081458475533,108.51593,105.96886082116569
2024-11-30,161.2665381024383,108.51452,140.16573035658016
2024-12-31,-147.55030380700458,108.513954,-45.124599856224236
2025-01-31,119.6905175332289,108.51371,115.21979376578695
2025-02-28,-152.2056954620135,108.51362,-47.917968363633875
2025-03-31,115.25248622636748,108.51358,112.55692539060564
2025-04-30,-90.78050198649717,108.51356,-11.062878981204939
2025-05-31,-137.67808809814105,108.51356,-39.20143064819126
2025-06-30,-143.72891965085083,108.51356,-42.83192957981713
2025-07-31,113.0429413368777,108.51356,111.23118701281997
2025-08-31,-1.4669433571024513,108.51355,42.52525619643189
2025-09-30,-80.26402371347443,108.51356,-4.7529920173913
2025-10-31,-33.945198137219855,108.51355,23.038303328361447
2025-11-30,157.7815385880271,108.51355,138.07434536350962
