date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,229.44876940503048,41.330894,154.20161981257394
2024-01-31,521.3097842446755,41.255943,329.2882490105504
2024-02-29,275.38421053911105,40.85147,181.57111584678205
2024-03-31,321.8786585035818,40.63828,209.38250706809146
2024-04-30,308.16851651024854,40.580486,201.1333048066618
2024-05-31,315.3071898686773,40.532627,205.39736476349154
2024-06-30,266.9491156585076,40.51009,176.37350610775104
2024-07-31,308.4914637802051,40.500484,201.2950716732744
2024-08-31,273.23087352290236,40.494774,180.1364344225793
2024-09-30,330.8896164181708,40.49205,214.73059106367103
2024-10-31,274.66315732067824,40.490734,180.99418917695283
2024-11-30,314.49842271722946,40.490032,204.8950661272859
2024-12-31,533.5881772779009,40.48969,336.3487815345872
2025-01-31,659.5009191953694,40.489517,411.89635802051754
2025-02-28,494.4859623739046,40.489433,312.8873515027119
2025-03-31,585.262709189228,40.48939,367.3533824257682
2025-04-30,568.6323430464154,40.48937,357.3751532033375
2025-05-31,596.3347306952761,40.489357,373.9965819779567
2025-06-30,502.6991848926591,40.48935,317.8152506816892
2025-07-31,577.0321697752868,40.489346,362.41503970391716
2025-08-31,513.7253141007313,40.489346,324.4309262991839
2025-09-30,621.5827764226283,40.489346,389.1454036923221
2025-10-31,502.1039228723754,40.489346,317.45809156217035
2025-11-30,585.2736888032647,40.48934,367.3599511207039
