date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,-300.5843259874799,17.286272,-173.43608677290783
2024-01-31,-81.98367335273348,17.201313,-42.309678899487984
2024-02-29,-107.53949188167446,16.510187,-57.91962017401811
2024-03-31,-88.46204400133671,16.669155,-46.40956425709475
2024-04-30,-143.21450767311114,16.773418,-79.21933732862864
2024-05-31,-98.95993673148526,16.890388,-52.61980654801591
2024-06-30,-120.93845906241796,16.844728,-65.82518376340903
2024-07-31,-110.75098161032669,16.809277,-59.72687842923922
2024-08-31,-128.22603494352717,16.791971,-70.218832197348
2024-09-30,-99.44072488872489,16.805717,-52.94214775519538
2024-10-31,-120.88631872247694,16.814917,-65.80582430309676
2024-11-30,-93.24027006623072,16.816563,-49.217537074070705
2024-12-31,-320.2469270221403,16.812634,-185.4231029028899
2025-01-31,-236.30657662705735,16.810612,-135.05970138166043
2025-02-28,-229.92344757828118,16.810797,-131.22974956579804
2025-03-31,-196.48495561380182,16.811838,-111.16623810827132
2025-04-30,-307.6244168159703,16.812212,-177.8497651027047
2025-05-31,-219.58665097529828,16.81204,-125.0271742628523
2025-06-30,-253.82186329127208,16.811787,-145.56840321875129
2025-07-31,-233.59951110908153,16.811735,-133.43501241343475
2025-08-31,-273.3374161447307,16.811802,-157.2777287319434
2025-09-30,-214.76205458653732,16.81186,-122.13248890884378
2025-10-31,-255.82798742389224,16.81186,-146.77204861125674
2025-11-30,-205.0048236167997,16.811838,-116.27815891007006
