date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,108.19815825914002,43.919548,82.48671455082092
2024-01-31,104.19663123387693,39.116756,78.16468150674461
2024-02-29,146.10801887560643,36.530113,102.2768566134498
2024-03-31,95.25040687332645,38.36823,72.497536070407
2024-04-30,86.30667636021118,39.01713,67.39085834755981
2024-05-31,127.15502697463378,39.33655,92.0276372327539
2024-06-30,104.42311518298932,39.186195,78.32834764067738
2024-07-31,80.95020609324426,39.102375,64.21107385888845
2024-08-31,102.23354628276627,39.061924,76.9648979341495
2024-09-30,113.79661703482407,39.07296,83.9071539901205
2024-10-31,103.23167613248766,39.082848,77.57214528978312
2024-11-30,151.32939229436815,39.08794,106.43281203525126
2024-12-31,185.38630969369967,39.08735,126.8667259636197
2025-01-31,188.5106359435741,39.086258,128.74088493070747
2025-02-28,235.98035846715226,39.08563,157.2224666748348
2025-03-31,152.11655935320988,39.085625,106.90418529912075
2025-04-30,142.07559201590917,39.085735,100.87964971943319
2025-05-31,220.57599927022088,39.08581,147.97992458959834
2025-06-30,179.39531090945337,39.085823,123.27151634150943
2025-07-31,134.84339973341173,39.085808,96.54036296016422
2025-08-31,175.78019754700398,39.0858,121.10243878729662
2025-09-30,196.47419685575431,39.0858,133.51883837254684
2025-10-31,164.3379933750585,39.0858,114.23711628412933
2025-11-30,224.726216421972,39.0858,150.47005011227742
