date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,128.0080287362308,42.898823,93.9643459740383
2024-01-31,262.24548985480715,39.943195,173.3245726222959
2024-02-29,176.10698928833318,38.181755,120.93689579010196
2024-03-31,192.4547522927731,37.65187,130.5335994759446
2024-04-30,213.3855762295575,37.44114,143.00780142621105
2024-05-31,177.67362873732276,37.383686,121.55765224086777
2024-06-30,167.8247876576852,37.363518,115.64027950836844
2024-07-31,185.95984594560215,37.358017,126.51911435447066
2024-08-31,155.33003469184592,37.35617,108.14048945829603
2024-09-30,223.2177368298004,37.35566,148.87290570109067
2024-10-31,173.93017059748314,37.35549,119.30029920449819
2024-11-30,247.75830286569933,37.355446,163.59716044561588
2024-12-31,330.7632997465522,37.35543,213.4001518984074
2025-01-31,375.69114141135765,37.355427,240.35685594361635
2025-02-28,301.26720225894616,37.355427,195.70249245216945
2025-03-31,343.63158577206923,37.355427,221.1211225600433
2025-04-30,391.7790774155348,37.355427,250.00961754612263
2025-05-31,326.85299725208904,37.355423,211.05396754070654
2025-06-30,308.5946215825207,37.355423,200.09894213896553
2025-07-31,344.79819293177786,37.355423,221.82108494851983
2025-08-31,282.95372219201823,37.355423,184.71440250466406
2025-09-30,408.3256065426585,37.355423,259.9375331150482
2025-10-31,285.0029280340026,37.355423,185.94392600985466
2025-11-30,439.71969479401184,37.355423,278.77398606586024
