date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,-117.01906074034235,36.312286,-55.68652170268929
2024-01-31,169.69384859646584,34.10316,115.45757407334581
2024-02-29,32.15624991524246,32.660206,32.3578320948364
2024-03-31,64.093325501759,33.395943,51.814372757720434
2024-04-30,39.11393377498658,33.588177,36.9036315281145
2024-05-31,49.44344684346437,33.675797,43.136386900329114
2024-06-30,38.60094207165117,33.66197,36.62535272620603
2024-07-31,31.395687988649485,33.653515,32.29881854727904
2024-08-31,-2.075043695942263,33.648735,12.21446837319392
2024-09-30,100.9364229839502,33.64852,74.02126255044092
2024-10-31,16.745665104195837,33.648823,23.506927985552167
2024-11-30,102.88439489735215,33.649067,75.19026408990055
2024-12-31,-4.764220757264091,33.649113,10.601112816942814
2025-01-31,116.08749855175012,33.64911,83.1121424950027
2025-02-28,30.279447133747347,33.649097,31.627307829503778
2025-03-31,87.38266916545388,33.649094,65.88923914117906
2025-04-30,52.28519444318988,33.649094,44.83075430782067
2025-05-31,72.87186418913237,33.649094,57.18275615538616
2025-06-30,56.88414449659517,33.649094,47.59012433986384
2025-07-31,41.346072345935426,33.649094,38.267281049468
2025-08-31,-28.385412575637304,33.649094,-3.571609903475643
2025-09-30,175.04569949284928,33.649094,118.4870573376163
2025-10-31,1.0916870009533994,33.649094,14.114649842478778
2025-11-30,142.56380979727948,33.649094,98.99792352027443
