date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,140.29221132737126,14.458994,89.95892426575259
2024-01-31,144.97560475667836,13.908813,92.54888853073432
2024-02-29,90.95181488122421,13.580096,60.003127712761625
2024-03-31,100.45667380991806,13.665702,65.74028522314566
2024-04-30,69.89383075829423,13.654753,47.398199642873266
2024-05-31,82.43547913307852,13.6586075,54.924730759113466
2024-06-30,65.78571165304523,13.658359,44.93477061212743
2024-07-31,92.54571746644848,13.658555,60.990852778300486
2024-08-31,74.5286873080683,13.65856,50.180636590621006
2024-09-30,73.75485433744872,13.658572,49.71634157662084
2024-10-31,68.9193036035928,13.658573,46.81501161314444
2024-11-30,90.49701944053622,13.658575,59.76164159214766
2024-12-31,187.49556644087448,13.658575,117.96076979235062
2025-01-31,182.93724136918055,13.658575,115.22577474933426
2025-02-28,143.06383138290397,13.658575,91.30172875756831
2025-03-31,172.35890944556635,13.658575,108.87877559516573
2025-04-30,120.31269835469631,13.658575,77.6510489406437
2025-05-31,147.73416084636082,13.658575,94.10392643564242
2025-06-30,119.50472612681523,13.658575,77.16626560391506
2025-07-31,172.65863695477583,13.658575,109.05861210069142
2025-08-31,134.75181212403794,13.658575,86.3145172022487
2025-09-30,132.34999140355268,13.658575,84.87342476995754
2025-10-31,122.88313529967957,13.658575,79.19331110763366
2025-11-30,151.24247699411953,13.658575,96.20891612429764
