date,prophet_pred,lstm_pred,hybrid_pred
2023-12-31,-41.933630156466734,102.34673,15.778515906364103
2024-01-31,446.40133650603934,98.97996,307.4327856987896
2024-02-29,-123.48479199854023,96.309845,-35.566937973782345
2024-03-31,183.82494672633197,93.559875,147.71891823111167
2024-04-30,-121.3453460635433,92.94685,-35.62846618304785
2024-05-31,40.288917201510046,92.57226,61.202254282087665
2024-06-30,-51.35372547402471,92.36296,6.132951330575409
2024-07-31,191.04482342752917,92.287224,151.54178434582414
2024-08-31,-16.587836771452686,92.24727,26.946204644892063
2024-09-30,125.28490910279612,92.22807,112.06217699854291
2024-10-31,77.45028390792072,92.21977,83.35807928029931
2024-11-30,225.8859486304914,92.21571,172.41785686750382
2024-12-31,24.367862400824833,92.21381,51.50624219025076
2025-01-31,206.74346154964167,92.21295,160.93125835678694
2025-02-28,-265.2389715140222,92.21253,-122.25836932809105
2025-03-31,329.61753106827115,92.21236,234.65546355673416
2025-04-30,-218.64813897248706,92.21226,-94.30398042939066
2025-05-31,86.57754219945195,92.21222,88.83141301498367
2025-06-30,-115.44842894566673,92.212204,-32.3841734867848
2025-07-31,344.9871534300275,92.21219,243.8771683092372
2025-08-31,-93.3287984158078,92.21218,-19.112406612961237
2025-09-30,121.60266978674512,92.21218,109.8464743085705
2025-10-31,24.151637026660808,92.21218,51.37585465251992
2025-11-30,298.51715312339354,92.21218,215.99516431055955
